schemaTuple,visited,timesVisited,id
productvarianttranslatablecontentid,False,0,
productvarianttranslatablecontentname,False,0,
productvarianttranslatablecontenttranslation,False,0,
productvarianttranslatablecontentproductvariant,False,0,
pagetranslatablecontentseotitle,False,0,
pagetranslatablecontentseodescription,False,0,
pagetranslatablecontentid,False,0,
pagetranslatablecontenttitle,False,0,
pagetranslatablecontentcontent,False,0,
pagetranslatablecontentcontentjson,False,0,
pagetranslatablecontenttranslation,False,0,
pagetranslatablecontentpage,False,0,
pagetranslationseotitle,True,2,67d4f373-2df9-5050-9cc6-8475ff84b884
pagetranslationseodescription,True,2,67d4f373-2df9-5050-9cc6-8475ff84b884
pagetranslationid,True,2,67d4f373-2df9-5050-9cc6-8475ff84b884
pagetranslationtitle,True,2,67d4f373-2df9-5050-9cc6-8475ff84b884
pagetranslationcontent,False,0,
pagetranslationcontentjson,True,2,67d4f373-2df9-5050-9cc6-8475ff84b884
pagetranslationlanguage,True,2,67d4f373-2df9-5050-9cc6-8475ff84b884
pageseotitle,True,5,1789c80c-e3ac-57d3-8e3e-0dc894bba1a5
pageseodescription,True,5,1789c80c-e3ac-57d3-8e3e-0dc894bba1a5
pageid,True,14,e4878bc5-cf6f-5290-8403-b17f788b3985
pagetitle,True,14,e4878bc5-cf6f-5290-8403-b17f788b3985
pagecontent,False,0,
pagecontentjson,True,5,1789c80c-e3ac-57d3-8e3e-0dc894bba1a5
pagepublicationdate,True,1,692122f1-be71-5d3b-acf3-c14f2f33e03e
pageslug,True,11,cd2250b5-f0c6-5ee0-9496-49c4dfe02e45
pagecreated,False,0,
pageprivatemetadata,False,0,
pagemetadata,False,0,
pagetranslation,True,2,67d4f373-2df9-5050-9cc6-8475ff84b884
pageispublished,True,8,cd2250b5-f0c6-5ee0-9496-49c4dfe02e45
shippingmethodtranslatablecontentid,False,0,
shippingmethodtranslatablecontentname,False,0,
shippingmethodtranslatablecontenttranslation,False,0,
shippingmethodtranslatablecontentshippingmethod,False,0,
saletranslatablecontentid,False,0,
saletranslatablecontentname,False,0,
saletranslatablecontenttranslation,False,0,
saletranslatablecontentsale,False,0,
saletranslationid,True,1,9e47fdf0-8381-54c5-ad61-17dcef1a425d
saletranslationname,True,1,9e47fdf0-8381-54c5-ad61-17dcef1a425d
saletranslationlanguage,True,1,9e47fdf0-8381-54c5-ad61-17dcef1a425d
saleid,True,4,9e47fdf0-8381-54c5-ad61-17dcef1a425d
salename,True,4,9e47fdf0-8381-54c5-ad61-17dcef1a425d
saletype,True,3,6ee4b3ce-80b5-521d-bca0-1cf5eb836e2d
salevalue,True,3,6ee4b3ce-80b5-521d-bca0-1cf5eb836e2d
salestartdate,True,3,6ee4b3ce-80b5-521d-bca0-1cf5eb836e2d
saleenddate,True,3,6ee4b3ce-80b5-521d-bca0-1cf5eb836e2d
salecategories,False,0,
salecollections,False,0,
saleproducts,False,0,
saletranslation,True,1,9e47fdf0-8381-54c5-ad61-17dcef1a425d
collectioncountableconnectionpageinfo,True,2,5ee02229-bef7-53ab-acac-72cd4f73b763
collectioncountableconnectionedges,True,8,c80c2b78-658f-5fba-8558-cff8ddd82c3d
collectioncountableconnectiontotalcount,False,0,
collectioncountableedgenode,True,8,c80c2b78-658f-5fba-8558-cff8ddd82c3d
collectioncountableedgecursor,False,0,
vouchertranslatablecontentid,False,0,
vouchertranslatablecontentname,False,0,
vouchertranslatablecontenttranslation,False,0,
vouchertranslatablecontentvoucher,False,0,
vouchertranslationid,True,2,36592a3b-783b-53b9-a5fc-788df4c17841
vouchertranslationname,True,2,36592a3b-783b-53b9-a5fc-788df4c17841
vouchertranslationlanguage,True,2,36592a3b-783b-53b9-a5fc-788df4c17841
voucherid,True,4,36592a3b-783b-53b9-a5fc-788df4c17841
vouchername,True,2,36592a3b-783b-53b9-a5fc-788df4c17841
vouchertype,False,0,
vouchercode,True,2,711fba2e-850b-527c-a95b-63a914480743
voucherusagelimit,True,2,711fba2e-850b-527c-a95b-63a914480743
voucherused,False,0,
voucherstartdate,True,2,711fba2e-850b-527c-a95b-63a914480743
voucherenddate,True,2,711fba2e-850b-527c-a95b-63a914480743
voucherapplyonceperorder,False,0,
voucherapplyoncepercustomer,False,0,
voucherdiscountvaluetype,True,2,711fba2e-850b-527c-a95b-63a914480743
voucherdiscountvalue,True,2,711fba2e-850b-527c-a95b-63a914480743
voucherminspent,True,2,711fba2e-850b-527c-a95b-63a914480743
vouchermincheckoutitemsquantity,True,2,711fba2e-850b-527c-a95b-63a914480743
vouchercategories,False,0,
vouchercollections,False,0,
voucherproducts,False,0,
vouchercountries,True,2,711fba2e-850b-527c-a95b-63a914480743
vouchertranslation,True,2,36592a3b-783b-53b9-a5fc-788df4c17841
menuitemtranslatablecontentid,False,0,
menuitemtranslatablecontentname,False,0,
menuitemtranslatablecontenttranslation,False,0,
menuitemtranslatablecontentmenuitem,False,0,
menuitemtranslationid,False,0,
menuitemtranslationname,False,0,
menuitemtranslationlanguage,False,0,
menuitemid,True,6,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitemname,True,3,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitemmenu,False,0,
menuitemparent,True,1,f1332cad-8e77-54ac-98d6-08183e6675c4
menuitemcategory,True,3,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitemcollection,True,3,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitempage,True,3,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitemlevel,True,2,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitemchildren,True,12,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitemurl,True,3,e4878bc5-cf6f-5290-8403-b17f788b3985
menuitemtranslation,False,0,
menuid,True,4,e4878bc5-cf6f-5290-8403-b17f788b3985
menuname,True,4,e4878bc5-cf6f-5290-8403-b17f788b3985
menuslug,False,0,
menuitems,True,4,e4878bc5-cf6f-5290-8403-b17f788b3985
stockcountableconnectionpageinfo,False,0,
stockcountableconnectionedges,False,0,
stockcountableconnectiontotalcount,False,0,
stockcountableedgenode,False,0,
stockcountableedgecursor,False,0,
shopavailablepaymentgateways,False,0,
shopgeolocalization,False,0,
shopauthorizationkeys,True,1,3e407d14-2113-5973-9374-cfad8da056c6
shopcountries,True,4,3e407d14-2113-5973-9374-cfad8da056c6
shopdefaultcountry,True,1,dcca3886-7f6c-5248-b362-cadae731e3ac
shopdefaultmailsendername,True,1,3e407d14-2113-5973-9374-cfad8da056c6
shopdefaultmailsenderaddress,True,1,3e407d14-2113-5973-9374-cfad8da056c6
shopdescription,True,1,3e407d14-2113-5973-9374-cfad8da056c6
shopdomain,True,2,3e407d14-2113-5973-9374-cfad8da056c6
shoplanguages,True,1,dcca3886-7f6c-5248-b362-cadae731e3ac
shopname,True,2,3e407d14-2113-5973-9374-cfad8da056c6
shoppermissions,True,1,dcca3886-7f6c-5248-b362-cadae731e3ac
shopphoneprefixes,False,0,
shopheadertext,False,0,
shopincludetaxesinprices,True,2,8cb61222-0e81-5b62-a801-6475f5cb7288
shopdisplaygrossprices,True,2,8cb61222-0e81-5b62-a801-6475f5cb7288
shopchargetaxesonshipping,True,1,8cb61222-0e81-5b62-a801-6475f5cb7288
shoptrackinventorybydefault,True,1,dcca3886-7f6c-5248-b362-cadae731e3ac
shopdefaultweightunit,True,2,7e689c17-66f1-5175-81f0-26dca2f412ca
shoptranslation,False,0,
shopautomaticfulfillmentdigitalproducts,False,0,
shopdefaultdigitalmaxdownloads,False,0,
shopdefaultdigitalurlvaliddays,False,0,
shopcompanyaddress,True,1,3e407d14-2113-5973-9374-cfad8da056c6
shopcustomersetpasswordurl,True,1,3e407d14-2113-5973-9374-cfad8da056c6
shopstaffnotificationrecipients,False,0,
paymentgatewayname,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
paymentgatewayid,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
paymentgatewayconfig,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
paymentgatewaycurrencies,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
gatewayconfiglinefield,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
gatewayconfiglinevalue,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
geolocalizationcountry,False,0,
authorizationkeyname,True,1,3e407d14-2113-5973-9374-cfad8da056c6
authorizationkeykey,True,1,3e407d14-2113-5973-9374-cfad8da056c6
domainhost,True,2,3e407d14-2113-5973-9374-cfad8da056c6
domainsslenabled,False,0,
domainurl,True,1,dcca3886-7f6c-5248-b362-cadae731e3ac
navigationmain,False,0,
navigationsecondary,False,0,
shoptranslationid,False,0,
shoptranslationheadertext,False,0,
shoptranslationdescription,False,0,
shoptranslationlanguage,False,0,
staffnotificationrecipientuser,False,0,
staffnotificationrecipientactive,False,0,
staffnotificationrecipientid,False,0,
staffnotificationrecipientemail,False,0,
userid,True,66,e56b5d25-c288-56c1-b957-e3ad1a162c87
userlastlogin,True,7,e4cc9dea-eb43-53ae-a758-052f7f1cad97
useremail,True,52,e56b5d25-c288-56c1-b957-e3ad1a162c87
userfirstname,True,62,e56b5d25-c288-56c1-b957-e3ad1a162c87
userlastname,True,62,e56b5d25-c288-56c1-b957-e3ad1a162c87
userisstaff,True,1,d6f254aa-3f13-57f7-ba3d-a9803751676b
userisactive,True,18,ce3b0ea1-76e5-57fe-a7eb-ad52289c7598
usernote,True,7,e4cc9dea-eb43-53ae-a758-052f7f1cad97
userdatejoined,True,7,e4cc9dea-eb43-53ae-a758-052f7f1cad97
userdefaultshippingaddress,True,12,d6f254aa-3f13-57f7-ba3d-a9803751676b
userdefaultbillingaddress,True,12,d6f254aa-3f13-57f7-ba3d-a9803751676b
userprivatemetadata,False,0,
usermetadata,False,0,
useraddresses,True,5,d6f254aa-3f13-57f7-ba3d-a9803751676b
usercheckout,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
usergiftcards,False,0,
userorders,True,21,e56b5d25-c288-56c1-b957-e3ad1a162c87
useruserpermissions,True,9,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
userpermissiongroups,False,0,
usereditablegroups,True,9,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
useravatar,True,11,ce3b0ea1-76e5-57fe-a7eb-ad52289c7598
userevents,False,0,
userstoredpaymentsources,False,0,
checkoutcreated,False,0,
checkoutlastchange,False,0,
checkoutuser,False,0,
checkoutquantity,False,0,
checkoutbillingaddress,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutshippingaddress,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutshippingmethod,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutnote,False,0,
checkoutdiscount,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutdiscountname,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkouttranslateddiscountname,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutvouchercode,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutgiftcards,False,0,
checkoutid,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutprivatemetadata,False,0,
checkoutmetadata,False,0,
checkoutavailableshippingmethods,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutavailablepaymentgateways,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutemail,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutisshippingrequired,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutlines,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutshippingprice,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutsubtotalprice,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkouttoken,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkouttotalprice,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
giftcardcode,False,0,
giftcarduser,False,0,
giftcardcreated,False,0,
giftcardstartdate,False,0,
giftcardenddate,False,0,
giftcardlastusedon,False,0,
giftcardisactive,False,0,
giftcardinitialbalance,False,0,
giftcardcurrentbalance,False,0,
giftcardid,False,0,
giftcarddisplaycode,False,0,
checkoutlineid,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutlinevariant,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutlinequantity,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutlinetotalprice,True,1,ae3b2f4d-21fe-53aa-9ce0-b29d621d849a
checkoutlinerequiresshipping,False,0,
giftcardcountableconnectionpageinfo,False,0,
giftcardcountableconnectionedges,False,0,
giftcardcountableconnectiontotalcount,False,0,
giftcardcountableedgenode,False,0,
giftcardcountableedgecursor,False,0,
ordercountableconnectionpageinfo,True,10,021b168f-c1e0-5dae-96fa-8f48c76d685b
ordercountableconnectionedges,True,24,021b168f-c1e0-5dae-96fa-8f48c76d685b
ordercountableconnectiontotalcount,True,8,e56b5d25-c288-56c1-b957-e3ad1a162c87
ordercountableedgenode,True,24,021b168f-c1e0-5dae-96fa-8f48c76d685b
ordercountableedgecursor,False,0,
orderid,True,41,021b168f-c1e0-5dae-96fa-8f48c76d685b
ordercreated,True,24,021b168f-c1e0-5dae-96fa-8f48c76d685b
orderstatus,True,15,021b168f-c1e0-5dae-96fa-8f48c76d685b
orderuser,False,0,
orderlanguagecode,False,0,
ordertrackingclientid,False,0,
orderbillingaddress,True,8,021b168f-c1e0-5dae-96fa-8f48c76d685b
ordershippingaddress,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
ordershippingmethod,False,0,
ordershippingmethodname,False,0,
ordershippingprice,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
ordertoken,True,6,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
ordervoucher,False,0,
ordergiftcards,False,0,
orderdiscount,False,0,
orderdiscountname,False,0,
ordertranslateddiscountname,False,0,
orderdisplaygrossprices,False,0,
ordercustomernote,False,0,
orderweight,False,0,
orderprivatemetadata,False,0,
ordermetadata,False,0,
orderfulfillments,False,0,
orderlines,True,16,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderactions,False,0,
orderavailableshippingmethods,False,0,
orderinvoices,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
ordernumber,True,31,021b168f-c1e0-5dae-96fa-8f48c76d685b
orderispaid,False,0,
orderpaymentstatus,True,19,021b168f-c1e0-5dae-96fa-8f48c76d685b
orderpaymentstatusdisplay,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderpayments,False,0,
ordertotal,True,21,021b168f-c1e0-5dae-96fa-8f48c76d685b
ordersubtotal,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderstatusdisplay,True,6,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
ordercanfinalize,False,0,
ordertotalauthorized,False,0,
ordertotalcaptured,False,0,
orderevents,False,0,
ordertotalbalance,False,0,
orderuseremail,True,12,021b168f-c1e0-5dae-96fa-8f48c76d685b
orderisshippingrequired,False,0,
fulfillmentid,False,0,
fulfillmentfulfillmentorder,False,0,
fulfillmentstatus,False,0,
fulfillmenttrackingnumber,False,0,
fulfillmentcreated,False,0,
fulfillmentprivatemetadata,False,0,
fulfillmentmetadata,False,0,
fulfillmentlines,False,0,
fulfillmentstatusdisplay,False,0,
fulfillmentwarehouse,False,0,
fulfillmentlineid,False,0,
fulfillmentlinequantity,False,0,
fulfillmentlineorderline,False,0,
orderlineid,True,12,38c4706b-23db-5922-9852-b0856018ec3b
orderlineproductname,True,14,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderlinevariantname,False,0,
orderlineproductsku,False,0,
orderlineisshippingrequired,True,10,38c4706b-23db-5922-9852-b0856018ec3b
orderlinequantity,True,14,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderlinequantityfulfilled,True,10,38c4706b-23db-5922-9852-b0856018ec3b
orderlinetaxrate,False,0,
orderlinedigitalcontenturl,False,0,
orderlinethumbnail,True,14,38c4706b-23db-5922-9852-b0856018ec3b
orderlineunitprice,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderlinetotalprice,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderlinevariant,True,16,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
orderlinetranslatedproductname,False,0,
orderlinetranslatedvariantname,False,0,
orderlineallocations,True,10,38c4706b-23db-5922-9852-b0856018ec3b
allocationid,False,0,
allocationquantity,True,10,38c4706b-23db-5922-9852-b0856018ec3b
allocationwarehouse,True,10,38c4706b-23db-5922-9852-b0856018ec3b
invoiceid,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
invoicemetadata,False,0,
invoicestatus,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
invoicenumber,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
invoiceexternalurl,False,0,
invoiceprivatemetadata,False,0,
invoicecreatedat,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
invoiceupdatedat,False,0,
invoicemessage,False,0,
invoiceurl,True,4,7cb4bf3d-e621-5c8b-bf51-51d512a56a7d
jobstatus,False,0,
jobcreatedat,False,0,
jobupdatedat,False,0,
jobmessage,False,0,
paymentid,False,0,
paymentgateway,False,0,
paymentisactive,False,0,
paymentcreated,False,0,
paymentmodified,False,0,
paymenttoken,False,0,
paymentcheckout,False,0,
paymentorder,False,0,
paymentcustomeripaddress,False,0,
paymentchargestatus,False,0,
paymentactions,False,0,
paymenttotal,False,0,
paymentcapturedamount,False,0,
paymenttransactions,False,0,
paymentavailablecaptureamount,False,0,
paymentavailablerefundamount,False,0,
paymentcreditcard,False,0,
transactionid,False,0,
transactioncreated,False,0,
transactionpayment,False,0,
transactiontoken,False,0,
transactionkind,False,0,
transactionissuccess,False,0,
transactionerror,False,0,
transactionamount,False,0,
creditcardbrand,False,0,
creditcardfirstdigits,False,0,
creditcardlastdigits,False,0,
creditcardexpmonth,False,0,
creditcardexpyear,False,0,
ordereventid,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventdate,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventtype,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventuser,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventmessage,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventemail,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventemailtype,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventamount,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventpaymentid,False,0,
ordereventpaymentgateway,False,0,
ordereventquantity,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventcomposedid,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventordernumber,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventinvoicenumber,False,0,
ordereventoversolditems,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventlines,False,0,
ordereventfulfilleditems,False,0,
ordereventwarehouse,False,0,
ordereventorderlineobjectquantity,False,0,
ordereventorderlineobjectorderline,False,0,
ordereventorderlineobjectitemname,False,0,
userpermissioncode,True,9,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
userpermissionname,False,0,
userpermissionsourcepermissiongroups,True,9,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
groupid,True,30,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
groupname,True,12,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
grouppermissions,True,9,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
groupusers,True,20,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
groupusercanmanage,True,12,a6ed9b4a-ef69-5b41-ad93-25d8b4e35ec5
customereventid,False,0,
customereventdate,False,0,
customereventtype,False,0,
customereventuser,False,0,
customereventmessage,False,0,
customereventcount,False,0,
customereventorder,False,0,
customereventorderline,False,0,
paymentsourcegateway,False,0,
paymentsourcecreditcardinfo,False,0,
digitalcontentcountableconnectionpageinfo,False,0,
digitalcontentcountableconnectionedges,False,0,
digitalcontentcountableconnectiontotalcount,False,0,
digitalcontentcountableedgenode,False,0,
digitalcontentcountableedgecursor,False,0,
productvariantcountableconnectionpageinfo,False,0,
productvariantcountableconnectionedges,True,9,fde2fd5f-b03b-53c5-8d01-0ef066c70882
productvariantcountableconnectiontotalcount,False,0,
productvariantcountableedgenode,True,9,fde2fd5f-b03b-53c5-8d01-0ef066c70882
productvariantcountableedgecursor,False,0,
paymentcountableconnectionpageinfo,False,0,
paymentcountableconnectionedges,False,0,
paymentcountableconnectiontotalcount,False,0,
paymentcountableedgenode,False,0,
paymentcountableedgecursor,False,0,
pagecountableconnectionpageinfo,True,9,cd2250b5-f0c6-5ee0-9496-49c4dfe02e45
pagecountableconnectionedges,True,9,cd2250b5-f0c6-5ee0-9496-49c4dfe02e45
pagecountableconnectiontotalcount,False,0,
pagecountableedgenode,True,9,cd2250b5-f0c6-5ee0-9496-49c4dfe02e45
pagecountableedgecursor,False,0,
ordereventcountableconnectionpageinfo,False,0,
ordereventcountableconnectionedges,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventcountableconnectiontotalcount,False,0,
ordereventcountableedgenode,True,1,26f38406-14ac-5aa1-bd63-cc80a43d0e85
ordereventcountableedgecursor,False,0,
menucountableconnectionpageinfo,True,2,6bd882d1-c94c-5d1b-9c4a-4e8f02a79b47
menucountableconnectionedges,True,2,6bd882d1-c94c-5d1b-9c4a-4e8f02a79b47
menucountableconnectiontotalcount,False,0,
menucountableedgenode,True,2,6bd882d1-c94c-5d1b-9c4a-4e8f02a79b47
menucountableedgecursor,False,0,
menuitemcountableconnectionpageinfo,False,0,
menuitemcountableconnectionedges,False,0,
menuitemcountableconnectiontotalcount,False,0,
menuitemcountableedgenode,False,0,
menuitemcountableedgecursor,False,0,
pluginid,True,11,318fabe5-01ec-5c56-bba9-429ea0b11e42
pluginname,True,11,318fabe5-01ec-5c56-bba9-429ea0b11e42
plugindescription,True,11,318fabe5-01ec-5c56-bba9-429ea0b11e42
pluginactive,True,11,318fabe5-01ec-5c56-bba9-429ea0b11e42
pluginconfiguration,True,5,318fabe5-01ec-5c56-bba9-429ea0b11e42
configurationitemname,True,5,318fabe5-01ec-5c56-bba9-429ea0b11e42
configurationitemvalue,True,5,318fabe5-01ec-5c56-bba9-429ea0b11e42
configurationitemtype,True,5,318fabe5-01ec-5c56-bba9-429ea0b11e42
configurationitemhelptext,True,5,318fabe5-01ec-5c56-bba9-429ea0b11e42
configurationitemlabel,True,5,318fabe5-01ec-5c56-bba9-429ea0b11e42
plugincountableconnectionpageinfo,True,6,71ef9598-fc8c-54a0-8777-9c87409deeb7
plugincountableconnectionedges,True,6,71ef9598-fc8c-54a0-8777-9c87409deeb7
plugincountableconnectiontotalcount,False,0,
plugincountableedgenode,True,6,71ef9598-fc8c-54a0-8777-9c87409deeb7
plugincountableedgecursor,False,0,
salecountableconnectionpageinfo,True,4,9e47fdf0-8381-54c5-ad61-17dcef1a425d
salecountableconnectionedges,True,4,9e47fdf0-8381-54c5-ad61-17dcef1a425d
salecountableconnectiontotalcount,False,0,
salecountableedgenode,True,4,9e47fdf0-8381-54c5-ad61-17dcef1a425d
salecountableedgecursor,False,0,
vouchercountableconnectionpageinfo,True,4,36592a3b-783b-53b9-a5fc-788df4c17841
vouchercountableconnectionedges,True,4,36592a3b-783b-53b9-a5fc-788df4c17841
vouchercountableconnectiontotalcount,False,0,
vouchercountableedgenode,True,4,36592a3b-783b-53b9-a5fc-788df4c17841
vouchercountableedgecursor,False,0,
exportfileid,True,1,f8c6cf23-86b1-528c-a104-347ee9d60d72
exportfileuser,False,0,
exportfileapp,False,0,
exportfilestatus,True,1,f8c6cf23-86b1-528c-a104-347ee9d60d72
exportfilecreatedat,False,0,
exportfileupdatedat,False,0,
exportfilemessage,False,0,
exportfileurl,False,0,
exportfileevents,False,0,
exporteventid,False,0,
exporteventdate,False,0,
exporteventtype,False,0,
exporteventuser,False,0,
exporteventapp,False,0,
exporteventmessage,False,0,
exportfilecountableconnectionpageinfo,False,0,
exportfilecountableconnectionedges,False,0,
exportfilecountableconnectiontotalcount,False,0,
exportfilecountableedgenode,False,0,
exportfilecountableedgecursor,False,0,
checkoutcountableconnectionpageinfo,False,0,
checkoutcountableconnectionedges,False,0,
checkoutcountableconnectiontotalcount,False,0,
checkoutcountableedgenode,False,0,
checkoutcountableedgecursor,False,0,
checkoutlinecountableconnectionpageinfo,False,0,
checkoutlinecountableconnectionedges,False,0,
checkoutlinecountableconnectiontotalcount,False,0,
checkoutlinecountableedgenode,False,0,
checkoutlinecountableedgecursor,False,0,
appinstallationappname,True,1,903717b2-9f4f-507d-a042-550a6f28c226
appinstallationmanifesturl,True,1,903717b2-9f4f-507d-a042-550a6f28c226
appinstallationid,True,1,903717b2-9f4f-507d-a042-550a6f28c226
appinstallationstatus,True,1,903717b2-9f4f-507d-a042-550a6f28c226
appinstallationcreatedat,False,0,
appinstallationupdatedat,False,0,
appinstallationmessage,True,1,903717b2-9f4f-507d-a042-550a6f28c226
appcountableconnectionpageinfo,True,2,9ee172d0-207c-546e-a8de-772d127eee76
appcountableconnectionedges,True,2,9ee172d0-207c-546e-a8de-772d127eee76
appcountableconnectiontotalcount,True,2,9ee172d0-207c-546e-a8de-772d127eee76
appcountableedgenode,True,2,9ee172d0-207c-546e-a8de-772d127eee76
appcountableedgecursor,False,0,
addressvalidationdatacountrycode,False,0,
addressvalidationdatacountryname,False,0,
addressvalidationdataaddressformat,False,0,
addressvalidationdataaddresslatinformat,False,0,
addressvalidationdataallowedfields,False,0,
addressvalidationdatarequiredfields,False,0,
addressvalidationdataupperfields,False,0,
addressvalidationdatacountryareatype,False,0,
addressvalidationdatacountryareachoices,False,0,
addressvalidationdatacitytype,False,0,
addressvalidationdatacitychoices,False,0,
addressvalidationdatacityareatype,False,0,
addressvalidationdatacityareachoices,False,0,
addressvalidationdatapostalcodetype,False,0,
addressvalidationdatapostalcodematchers,False,0,
addressvalidationdatapostalcodeexamples,False,0,
addressvalidationdatapostalcodeprefix,False,0,
choicevalueraw,False,0,
choicevalueverbose,False,0,
usercountableconnectionpageinfo,True,30,e56b5d25-c288-56c1-b957-e3ad1a162c87
usercountableconnectionedges,True,30,e56b5d25-c288-56c1-b957-e3ad1a162c87
usercountableconnectiontotalcount,False,0,
usercountableedgenode,True,30,e56b5d25-c288-56c1-b957-e3ad1a162c87
usercountableedgecursor,True,2,ce3b0ea1-76e5-57fe-a7eb-ad52289c7598
groupcountableconnectionpageinfo,True,3,2fdb73f4-d771-5e1c-b202-64d981b4f963
groupcountableconnectionedges,True,3,2fdb73f4-d771-5e1c-b202-64d981b4f963
groupcountableconnectiontotalcount,False,0,
groupcountableedgenode,True,3,2fdb73f4-d771-5e1c-b202-64d981b4f963
groupcountableedgecursor,False,0,
serviceaccountcountableconnectionpageinfo,False,0,
serviceaccountcountableconnectionedges,False,0,
serviceaccountcountableconnectiontotalcount,False,0,
serviceaccountcountableedgenode,False,0,
serviceaccountcountableedgecursor,False,0,
mutationwebhookcreate,False,0,
mutationwebhookdelete,False,0,
mutationwebhookupdate,False,0,
mutationcreatewarehouse,False,0,
mutationupdatewarehouse,False,0,
mutationdeletewarehouse,False,0,
